title,address,city,state,postal_code,price,facts and features,real estate provider,url
Apartment For Sale,644-646 45TH Ave,SAN FRANCISCO,CA,94121,"$988,000","Studio , -- ba , 1,206 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/644-646-45TH-Ave-San-Francisco-CA-94121/15096295_zpid/
Apartment For Sale,6340 Geary Blvd,San Francisco,CA,94121,"$6,950,000","Studio , -- ba , 10,944 sqft","Paragon Coml. Brokerage, Inc",https://www.zillow.com/homedetails/6340-Geary-Blvd-San-Francisco-CA-94121/2090704404_zpid/
House For Sale,863 26th Ave,San Francisco,CA,94121,"$1,795,000","4 bds , 3 ba , 2,189 sqft",Anchor Realty,https://www.zillow.com/homedetails/863-26th-Ave-San-Francisco-CA-94121/15099569_zpid/
Apartment For Sale,263 19th Ave,San Francisco,CA,94121,"$2,100,000","Studio , -- ba , 3,172 sqft",,https://www.zillow.com/homedetails/263-19th-Ave-San-Francisco-CA-94121/2101455467_zpid/
Apartment For Sale,263-265 19TH Ave,SAN FRANCISCO,CA,94121,"$2,100,000","Studio , -- ba , 3,172 sqft",Alain Pinel Investment Group,https://www.zillow.com/homedetails/263-265-19TH-Ave-San-Francisco-CA-94121/15091032_zpid/
Apartment For Sale,110-112 21ST Ave,SAN FRANCISCO,CA,94121,"$1,595,000","Studio , -- ba , 2,397 sqft",Coldwell Banker Residential Brokerage - San Francisco Pacific Heights,https://www.zillow.com/homedetails/110-112-21ST-Ave-San-Francisco-CA-94121/15090241_zpid/
Apartment For Sale,5727 5729 Geary Blvd,San Francisco,CA,94121,"$2,999,000","Studio , -- ba , 2,534 sqft",Prime Realty,https://www.zillow.com/homedetails/5727-5729-Geary-Blvd-San-Francisco-CA-94121/2090836208_zpid/
House For Sale,3749 Clement St,San Francisco,CA,94121,"$2,499,000","4 bds , 4 ba , 4,418 sqft",JODI Group,https://www.zillow.com/homedetails/3749-Clement-St-San-Francisco-CA-94121/15092542_zpid/
House For Sale,515 20th Ave,San Francisco,CA,94121,"$1,895,000","4 bds , 4.5 ba , 2,137 sqft",Vanguard Properties,https://www.zillow.com/homedetails/515-20th-Ave-San-Francisco-CA-94121/15095326_zpid/
Apartment For Sale,639 35th Ave,San Francisco,CA,94121,"$2,295,000","8 bds , 6 ba , 3,157 sqft",,https://www.zillow.com/homedetails/639-35th-Ave-San-Francisco-CA-94121/2099976986_zpid/
Apartment For Sale,639 41 35th Ave,San Francisco,CA,94121,"$2,295,000","Studio , -- ba , 3,157 sqft",McGuire Real Estate,https://www.zillow.com/homedetails/639-41-35th-Ave-San-Francisco-CA-94121/2090900681_zpid/
House For Sale,575 35th Ave,San Francisco,CA,94121,"$2,250,000","4 bds , 3.5 ba , 2,500 sqft","Andersen, Jung & Co.",https://www.zillow.com/homedetails/575-35th-Ave-San-Francisco-CA-94121/15093477_zpid/
Apartment For Sale,870 874 47th Ave,San Francisco,CA,94121,"$3,200,000","Studio , -- ba , 4,900 sqft",Asia Pacific Groups,https://www.zillow.com/homedetails/870-874-47th-Ave-San-Francisco-CA-94121/2090922052_zpid/
Apartment For Sale,366-368 24TH Ave,SAN FRANCISCO,CA,94121,"$1,595,000","Studio , -- ba , 3,452 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/366-368-24TH-Ave-San-Francisco-CA-94121/15090928_zpid/
Apartment For Sale,3214 Balboa St,San Francisco,CA,94121,"$1,998,000","Studio , -- ba , 4,614 sqft",,https://www.zillow.com/homedetails/3214-Balboa-St-San-Francisco-CA-94121/2125826009_zpid/
House For Sale,5601 Anza St,San Francisco,CA,94121,"$2,995,000","5 bds , 5 ba , 3,221 sqft",Century 21 Real Estate Alliance,https://www.zillow.com/homedetails/5601-Anza-St-San-Francisco-CA-94121/15096408_zpid/
Condo For Sale,441 19th Ave,San Francisco,CA,94121,"$1,595,000","4 bds , 3 ba , 2,628 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/441-19th-Ave-San-Francisco-CA-94121/2142514728_zpid/
Apartment For Sale,2747-2749 Clement St,SAN FRANCISCO,CA,94121,"$1,380,000","Studio , -- ba , 2,520 sqft",Coldwell Banker Residential Brokerage - San Francisco Lakeside,https://www.zillow.com/homedetails/2747-2749-Clement-St-San-Francisco-CA-94121/15092164_zpid/
Apartment For Sale,1918-1922 Clement Street,San Francisco,CA,94121,"$2,180,000","Studio , -- ba , 3,934 sqft",Coldwell Banker Residential Brokerage - San Francisco Lakeside,https://www.zillow.com/homedetails/1918-1922-Clement-Street-San-Francisco-CA-94121/2095132162_zpid/
Apartment For Sale,550-552 20TH Ave,SAN FRANCISCO,CA,94121,"$1,995,000","6 bds , 4 ba , 2,720 sqft",Laurel Realty & Investment,https://www.zillow.com/homedetails/550-552-20TH-Ave-San-Francisco-CA-94121/15095308_zpid/
Apartment For Sale,309 29th Ave,San Francisco,CA,94121,"$1,990,000","Studio , -- ba , 3,250 sqft","Hannah Investment, Inc.",https://www.zillow.com/homedetails/309-29th-Ave-San-Francisco-CA-94121/2104856425_zpid/
House For Sale,308 Sea Cliff Ave,San Francisco,CA,94121,"$13,000,000","4 bds , 5 ba , 4,180 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/308-Sea-Cliff-Ave-San-Francisco-CA-94121/15088689_zpid/
House For Sale,257 Crescent Ave,San Francisco,CA,94110,"$899,000","3 bds , 1 ba , 1,430 sqft",Berkshire Hathaway-Franciscan,https://www.zillow.com/homedetails/257-Crescent-Ave-San-Francisco-CA-94110/15164268_zpid/
Condo For Sale,1233 20th Ave,San Francisco,CA,94122,"$975,000","4 bds , 4 ba , 2,115 sqft","Paragon Coml. Brokerage, Inc",https://www.zillow.com/homedetails/1233-20th-Ave-San-Francisco-CA-94122/59700301_zpid/
Condo For Sale,411 Francisco St # 309,San Francisco,CA,94133,"$1,149,000","2 bds , 2 ba , 1,033 sqft",Pacific Union International,https://www.zillow.com/homedetails/411-Francisco-St-309-San-Francisco-CA-94133/58480019_zpid/
Condo For Sale,555 Pierce St,ALBANY,CA,94706,"$610,000","2 bds , 2 ba , 1,015 sqft",,https://www.zillow.com/homedetails/555-Pierce-St-Albany-CA-94706/24853199_zpid/
New Construction,1188 Valencia St # MKDGFJ,San Francisco,CA,94110,"$725,000+","-- bds , 1 ba , 430+ sqft",,https://www.zillow.com/community/1188-valencia/2090697855_zpid/
New Construction,1000 3rd Street 110 Channel St # D1WLVT,San Francisco,CA,94158,"$3,850,000+","3 bds , 3 ba , 1,827+ sqft",,https://www.zillow.com/community/one-mission-bay/2090697883_zpid/
Condo For Sale,666 Post St APT 302,San Francisco,CA,94109,"$649,000","1 bd , 1 ba , 825 sqft",,https://www.zillow.com/homedetails/666-Post-St-APT-302-San-Francisco-CA-94109/63196385_zpid/
House For Sale,5 N View Ct,San Francisco,CA,94109,"$4,450,000","4 bds , 2 ba , 2,900 sqft",Compass,https://www.zillow.com/homedetails/5-N-View-Ct-San-Francisco-CA-94109/2113481468_zpid/
Apartment For Sale,1157 Broadway,San Francisco,CA,94109,"$2,750,000","Studio , -- ba , 4,400 sqft","Merchant Real Estate, Inc.",https://www.zillow.com/homedetails/1157-Broadway-San-Francisco-CA-94109/2099757582_zpid/
Condo For Sale,666 Post St,San Francisco,CA,94109,"$649,000","1 bd , 1 ba , 825 sqft",McGuire Real Estate,https://www.zillow.com/homedetails/666-Post-St-San-Francisco-CA-94109/2106538041_zpid/
Condo For Sale,1522 Larkin St,San Francisco,CA,94109,"$1,375,000","2 bds , 2 ba , 1,308 sqft",,https://www.zillow.com/homedetails/1522-Larkin-St-San-Francisco-CA-94109/2090715050_zpid/
Condo For Sale,151 Alice B Toklas Pl APT 503,San Francisco,CA,94109,"$795,000","1 bd , 1 ba , 989 sqft",Coldwell Banker Residential Brokerage - San Francisco Market Street,https://www.zillow.com/homedetails/151-Alice-B-Toklas-Pl-APT-503-San-Francisco-CA-94109/15077144_zpid/
Condo For Sale,1200 Gough St APT 9A,San Francisco,CA,94109,"$1,295,000","2 bds , 2 ba , 1,500 sqft",Vanguard Properties,https://www.zillow.com/homedetails/1200-Gough-St-APT-9A-San-Francisco-CA-94109/15077032_zpid/
Condo For Sale,1335 Union St APT 7,San Francisco,CA,94109,"$895,000","1 bd , 1 ba , -- sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/1335-Union-St-APT-7-San-Francisco-CA-94109/2090718849_zpid/
Condo For Sale,1 Daniel Burnham Ct APT 423,San Francisco,CA,94109,"$1,200,000","2 bds , 2 ba , 1,131 sqft",,https://www.zillow.com/homedetails/1-Daniel-Burnham-Ct-APT-423-San-Francisco-CA-94109/15076572_zpid/
Condo For Sale,2040 Franklin St APT 609,San Francisco,CA,94109,"$1,195,000","2 bds , 2 ba , 1,630 sqft",Vanguard Properties,https://www.zillow.com/homedetails/2040-Franklin-St-APT-609-San-Francisco-CA-94109/15073814_zpid/
Condo For Sale,1483 Sutter St APT 811,San Francisco,CA,94109,"$849,000","1 bd , 1 ba , 783 sqft",Vanguard Properties,https://www.zillow.com/homedetails/1483-Sutter-St-APT-811-San-Francisco-CA-94109/15076429_zpid/
House For Sale,1259-1261 Filbert St,SAN FRANCISCO,CA,94109,"$3,528,000","6 bds , 3 ba , 2,937 sqft",Pacific  Coast Real Estate,https://www.zillow.com/homedetails/1259-1261-Filbert-St-San-Francisco-CA-94109/15065464_zpid/
Condo For Sale,1688 Pine St UNIT W903,San Francisco,CA,94109,"$895,000","1 bd , 1 ba , 673 sqft",Redfin,https://www.zillow.com/homedetails/1688-Pine-St-UNIT-W903-San-Francisco-CA-94109/2094941210_zpid/
Condo For Sale,1320 Green St APT B,San Francisco,CA,94109,"$995,000","2 bds , 1 ba , 900 sqft","McCauley, Wilson & Butterfield",https://www.zillow.com/homedetails/1320-Green-St-APT-B-San-Francisco-CA-94109/2096100430_zpid/
Condo For Sale,2040 Franklin St APT 1402,San Francisco,CA,94109,"$879,000","1 bd , 1 ba , -- sqft",Leading Properties,https://www.zillow.com/homedetails/2040-Franklin-St-APT-1402-San-Francisco-CA-94109/15073870_zpid/
Apartment For Sale,1843 Pine St,San Francisco,CA,94109,"$5,350,000","Studio , -- ba , 5,203 sqft",,https://www.zillow.com/homedetails/1843-Pine-St-San-Francisco-CA-94109/15075489_zpid/
House For Sale,807 Francisco St,San Francisco,CA,94109,"$16,900,000","6 bds , 6.5 ba , 6,180 sqft",Compass,https://www.zillow.com/homedetails/807-Francisco-St-San-Francisco-CA-94109/15063607_zpid/
Condo For Sale,1310 1314 Greenwich St # 401,San Francisco,CA,94109,"$2,750,000","2 bds , 2 ba , 1,912 sqft",Sotheby's International Realty - San Francisco Brokerage,https://www.zillow.com/homedetails/1310-1314-Greenwich-St-401-San-Francisco-CA-94109/2090793708_zpid/
New Construction,1545 Pine St # U08XW5,San Francisco,CA,94109,"$1,475,500+","2 bds , 2 ba , 1,198+ sqft",,https://www.zillow.com/community/austin/2092523856_zpid/
Condo For Sale,66 Cleary Ct APT 1506,San Francisco,CA,94109,"$1,050,000","3 bds , 2 ba , 1,099 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/66-Cleary-Ct-APT-1506-San-Francisco-CA-94109/15076986_zpid/
Condo For Sale,1145 Green St APT 3,San Francisco,CA,94109,"$849,900","1 bd , 1 ba , -- sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/1145-Green-St-APT-3-San-Francisco-CA-94109/122246217_zpid/
New Construction,1545 Pine St # KBU33O,San Francisco,CA,94109,"$842,000+","1 bd , 1 ba , 630+ sqft",,https://www.zillow.com/community/austin/2092523854_zpid/
House For Sale,930 Chestnut St,San Francisco,CA,94109,"$6,850,000","4 bds , 3.5 ba , -- sqft",Compass,https://www.zillow.com/homedetails/930-Chestnut-St-San-Francisco-CA-94109/15063600_zpid/
House For Sale,55 San Andreas Way,San Francisco,CA,94127,"$2,975,000","3 bds , 2.5 ba , 2,929 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/55-San-Andreas-Way-San-Francisco-CA-94127/15138191_zpid/
House For Sale,539 Los Palmos Dr,San Francisco,CA,94127,"$2,895,000","4 bds , 4 ba , 3,256 sqft",Vanguard Properties,https://www.zillow.com/homedetails/539-Los-Palmos-Dr-San-Francisco-CA-94127/15137695_zpid/
House For Sale,163 Dorchester Way,San Francisco,CA,94127,"$1,695,000","4 bds , 2 ba , 1,980 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/163-Dorchester-Way-San-Francisco-CA-94127/15135583_zpid/
House For Sale,232 Juanita Way,San Francisco,CA,94127,"$1,395,000","2 bds , 2 ba , 2,050 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/232-Juanita-Way-San-Francisco-CA-94127/15135538_zpid/
House For Sale,177 Wawona St,San Francisco,CA,94127,"$2,395,000","3 bds , 3.5 ba , 2,478 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/177-Wawona-St-San-Francisco-CA-94127/15134150_zpid/
House For Sale,126 Miraloma Dr,San Francisco,CA,94127,"$3,975,000","5 bds , 5.5 ba , 6,762 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/126-Miraloma-Dr-San-Francisco-CA-94127/15136727_zpid/
House For Sale,650 Mangels Ave,San Francisco,CA,94127,"$1,498,000","3 bds , 3 ba , 1,686 sqft",Climb Real Estate,https://www.zillow.com/homedetails/650-Mangels-Ave-San-Francisco-CA-94127/15137943_zpid/
House For Sale,559 Ulloa St,San Francisco,CA,94127,"$1,295,000","2 bds , 1 ba , 1,439 sqft",Real Management Company,https://www.zillow.com/homedetails/559-Ulloa-St-San-Francisco-CA-94127/15135635_zpid/
Auction,479 Los Palmos Dr,San Francisco,CA,94127,$941K,"2 bds , 1 ba , 1,024 sqft",,https://www.zillow.com/homedetails/479-Los-Palmos-Dr-San-Francisco-CA-94127/15136329_zpid/
Condo For Sale,798 Monterey Blvd APT 1D,San Francisco,CA,94127,"$698,000","2 bds , 1.5 ba , 929 sqft",RE/MAX Westlake Investments,https://www.zillow.com/homedetails/798-Monterey-Blvd-APT-1D-San-Francisco-CA-94127/15138813_zpid/
House For Sale,11 San Jacinto Way,San Francisco,CA,94127,"$6,195,000","4 bds , 5 ba , 6,383 sqft",,https://www.zillow.com/homedetails/11-San-Jacinto-Way-San-Francisco-CA-94127/15138231_zpid/
Apartment For Sale,446-450 14TH St,SAN FRANCISCO,CA,94103,"$2,850,000","Studio , -- ba , 4,693 sqft",Vanguard Properties,https://www.zillow.com/homedetails/446-450-14TH-St-San-Francisco-CA-94103/15142673_zpid/
Condo For Sale,761 Tehama St APT 8,San Francisco,CA,94103,"$825,000","1 bd , 2 ba , 1,100 sqft",,https://www.zillow.com/homedetails/761-Tehama-St-APT-8-San-Francisco-CA-94103/80741406_zpid/
New Construction,1075 Market St San Francisco # 3NAR1P,San Francisco,CA,94103,"$675,000+","1 bd , 1 ba , 500+ sqft",,https://www.zillow.com/community/stage-1075/2091685331_zpid/
Condo For Sale,765 Market St APT 24A,San Francisco,CA,94103,"$5,800,000","3 bds , 3 ba , 2,677 sqft",Sotheby's International Realty,https://www.zillow.com/homedetails/765-Market-St-APT-24A-San-Francisco-CA-94103/63197294_zpid/
Condo For Sale,338 Potrero Ave UNIT 509,San Francisco,CA,94103,"$1,084,476","2 bds , 2 ba , 845 sqft",Berkshire Hathaway HomeServices Drysdale Prop,https://www.zillow.com/homedetails/338-Potrero-Ave-UNIT-509-San-Francisco-CA-94103/2093517258_zpid/
Condo For Sale,2421 16th St UNIT 401,San Francisco,CA,94103,"$1,400,000","2 bds , 2 ba , 1,021 sqft",The Agency,https://www.zillow.com/homedetails/2421-16th-St-UNIT-401-San-Francisco-CA-94103/2103019528_zpid/
Condo For Sale,203 Guerrero St,San Francisco,CA,94103,"$2,195,000","3 bds , 3 ba , 1,886 sqft",Vanguard Properties,https://www.zillow.com/homedetails/203-Guerrero-St-San-Francisco-CA-94103/63197144_zpid/
New Construction,1075 Market St San Francisco # M9U7C1,San Francisco,CA,94103,"$562,000+","-- bds , 1 ba , 423+ sqft",,https://www.zillow.com/community/stage-1075/2092309971_zpid/
Condo For Sale,73 Pearl St,San Francisco,CA,94103,"$945,555","2 bds , 2 ba , 937 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/73-Pearl-St-San-Francisco-CA-94103/2105479039_zpid/
Lot/Land For Sale,40 Juniper St,San Francisco,CA,94103,"$3,400,000","6,115 sqft lot",,https://www.zillow.com/homedetails/40-Juniper-St-San-Francisco-CA-94103/2091089580_zpid/
Condo For Sale,1160 Mission St UNIT 2208,San Francisco,CA,94103,"$1,495,000","2 bds , 2 ba , 1,213 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/1160-Mission-St-UNIT-2208-San-Francisco-CA-94103/83153670_zpid/
Condo For Sale,1488 Harrison St APT 202,San Francisco,CA,94103,"$849,000","1 bd , 2 ba , 867 sqft",Vanguard Properties,https://www.zillow.com/homedetails/1488-Harrison-St-APT-202-San-Francisco-CA-94103/80749991_zpid/
Condo For Sale,1160 Mission St UNIT 2103,San Francisco,CA,94103,"$749,000","1 bd , 1 ba , 629 sqft",Reside Real Estate,https://www.zillow.com/homedetails/1160-Mission-St-UNIT-2103-San-Francisco-CA-94103/83154536_zpid/
Condo For Sale,35 Dolores St #205,San Francisco,CA,94103,"$799,000","1 bd , 1 ba , 665 sqft",Compass,https://www.zillow.com/homedetails/35-Dolores-St-205-San-Francisco-CA-94103/2098617356_zpid/
Apartment For Sale,257 S Van Ness Ave,San Francisco,CA,94103,"$2,799,500","Studio , -- ba , 4,734 sqft",,https://www.zillow.com/homedetails/257-S-Van-Ness-Ave-San-Francisco-CA-94103/2099873194_zpid/
New Construction,1075 Market St San Francisco # Y2VKFU,San Francisco,CA,94103,"$675,000+","1 bd , 1 ba , 500+ sqft",,https://www.zillow.com/community/stage-1075/2091685330_zpid/
Condo For Sale,99 Rausch St # 401,San Francisco,CA,94103,"$669,000","Studio , 1 ba , 419 sqft",Vista Group,https://www.zillow.com/homedetails/99-Rausch-St-401-San-Francisco-CA-94103/2091205624_zpid/
Condo For Sale,765 Market St APT 30B,San Francisco,CA,94103,"$1,580,000","1 bd , 1.5 ba , 1,004 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/765-Market-St-APT-30B-San-Francisco-CA-94103/63197342_zpid/
Condo For Sale,1075 Market St # 413,San Francisco,CA,94103,"$1,076,240","2 bds , 2 ba , 844 sqft",Level Four Advisors,https://www.zillow.com/homedetails/1075-Market-St-413-San-Francisco-CA-94103/2091313792_zpid/
Condo For Sale,1075 Market St # 402,San Francisco,CA,94103,"$819,000","1 bd , 1 ba , 648 sqft",Level Four Advisors,https://www.zillow.com/homedetails/1075-Market-St-402-San-Francisco-CA-94103/2091313990_zpid/
Condo For Sale,1075 Market St # 601,San Francisco,CA,94103,"$640,000","Studio , 1 ba , 500 sqft",Level Four Advisors,https://www.zillow.com/homedetails/1075-Market-St-601-San-Francisco-CA-94103/2091314321_zpid/
Condo For Sale,99 Rausch St # 321,San Francisco,CA,94103,"$859,000","1 bd , 1 ba , 603 sqft",Vista Group,https://www.zillow.com/homedetails/99-Rausch-St-321-San-Francisco-CA-94103/2091406918_zpid/
Condo For Sale,99 Rausch St # 311,San Francisco,CA,94103,"$1,594,000","2 bds , 2 ba , 1,004 sqft",Vista Group,https://www.zillow.com/homedetails/99-Rausch-St-311-San-Francisco-CA-94103/2091406917_zpid/
Condo For Sale,1317 Cole St,San Francisco,CA,94117,"$1,495,000","2 bds , 1 ba , 1,542 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/1317-Cole-St-San-Francisco-CA-94117/82785674_zpid/
Condo For Sale,742 Haight St,San Francisco,CA,94117,"$1,499,000","3 bds , 1.5 ba , 1,826 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/742-Haight-St-San-Francisco-CA-94117/69818960_zpid/
Condo For Sale,4626 17th St,San Francisco,CA,94117,"$699,000","1 bd , 1 ba , 607 sqft",Redfin,https://www.zillow.com/homedetails/4626-17th-St-San-Francisco-CA-94117/2102299527_zpid/
Condo For Sale,1090 Page St APT 1,San Francisco,CA,94117,"$899,000","2 bds , 1 ba , 828 sqft",Compass,https://www.zillow.com/homedetails/1090-Page-St-APT-1-San-Francisco-CA-94117/15086413_zpid/
Condo For Sale,355 Buena Vista Ave E UNIT 210W,San Francisco,CA,94117,"$1,195,000","2 bds , 2 ba , 1,073 sqft",Compass,https://www.zillow.com/homedetails/355-Buena-Vista-Ave-E-UNIT-210W-San-Francisco-CA-94117/2090731295_zpid/
Condo For Sale,60 Delmar St,San Francisco,CA,94117,"$1,249,000","3 bds , 1 ba , -- sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/60-Delmar-St-San-Francisco-CA-94117/2090753548_zpid/
